ID,Year,Fertilisation,Season,Site,Plot,Tree,Rep,Family,Genus,Species,Photosynthesis,Vcmax,Jmax,Rd,Vcmax_TPU,Jmax_TPU,TPU,Asat,Cond,SLA,C,N,P,K,Ca,Mg,Mn,Phenol_Perc,Phenol,Tannin_Perc,Tannin,CII,Height,Diameter10cm,Diameter50cm,LAI,Herbivory
(/),(/),(/),(/),(/),(/),(/),(/),(/),(/),(/),(/),(µmol m-2 s-1),(µmol m-2 s-1),(µmol m-2 s-1),(µmol m-2 s-1),(µmol m-2 s-1),(µmol m-2 s-1),(µmol m-2 s-1),(µmol m-2 s-1),(cm² g-1),(%),(%),(%),(%),(%),(%),(%),(%),(mg g-1),(%),(mg g-1),(/),(cm),(mm),(mm),(m² m-2),(%)
2017_dry_PAR-B3_AL1_Asat,2017,P,dry,PAR,B3,AL1,1,Chrysobalanaceae,Licania,alba,Asat,NA,NA,NA,NA,NA,NA,3.217184069,0.173010859,168.3074093,49.06597137,1.176793337,0.034013605,0.316183188,0.199261419,0.173870262,0.002883868,NA,NA,NA,NA,1,126.5,9.28,7.41,NA,NA
2017_dry_PAR-B3_AL3_Asat,2017,P,dry,PAR,B3,AL3,1,Chrysobalanaceae,Licania,alba,Asat,NA,NA,NA,NA,NA,NA,3.869209822,0.106962459,171.0516252,48.84239578,1.427467942,0.060583581,0.895254698,0.164109792,0.197539565,0.00223541,NA,NA,NA,NA,1,183,11.64,11.43,NA,NA
2017_dry_PAR-B3_AL5_Asat,2017,P,dry,PAR,B3,AL5,1,Chrysobalanaceae,Licania,alba,Asat,NA,NA,NA,NA,NA,NA,3.181328283,0.090890223,108.2172501,46.18591309,1.266224742,0.031668901,0.272556133,0.316126005,0.246979725,0.005117292,NA,NA,NA,NA,1,150.2,11.98,9.62,NA,NA
2017_dry_PAR-B3_AL6_Asat,2017,P,dry,PAR,B3,AL6,1,Chrysobalanaceae,Licania,alba,Asat,NA,NA,NA,NA,NA,NA,3.966672189,0.133512003,117.0469308,47.40437698,1.295575857,0.036071659,0.222823596,0.37518399,0.225326824,0.006166075,NA,NA,NA,NA,1,186.5,10.91,9.6,NA,NA
2017_dry_PAR-B3_AL7_Asat,2017,P,dry,PAR,B3,AL7,1,Chrysobalanaceae,Licania,alba,Asat,NA,NA,NA,NA,NA,NA,2.827041121,0.148562148,162.1212121,49.63549042,1.379403114,0.060236998,0.75281682,0.125154707,0.194177913,0.002577354,NA,NA,NA,NA,1,182.5,6.77,3.11,NA,NA
2017_dry_PAR-B3_IH1_Asat,2017,P,dry,PAR,B3,IH1,1,Myristicaceae,Iryanthera,hostmannii,Asat,NA,NA,NA,NA,NA,NA,3.64951356,0.071849042,96.47773279,51.66387558,1.484308839,0.071671331,0.927352059,0.579296281,0.229333267,0.01222611,NA,NA,NA,NA,1,88.5,11.04,7.65,NA,NA
2017_dry_PAR-B3_IH4_Asat,2017,P,dry,PAR,B3,IH4,1,Myristicaceae,Iryanthera,hostmannii,Asat,NA,NA,NA,NA,NA,NA,4.177979102,0.088930669,134.4435239,51.47961807,1.804865837,0.071671331,0.927352059,0.579296281,0.229333267,0.01222611,NA,NA,NA,NA,1,108.4,15.68,10.4,NA,NA
2017_dry_PAR-B3_IH5_Asat,2017,P,dry,PAR,B3,IH5,1,Myristicaceae,Iryanthera,hostmannii,Asat,NA,NA,NA,NA,NA,NA,4.161568444,0.097142227,158.8329161,51.89893723,1.76104641,0.060508736,0.949027492,0.503633094,0.239125128,0.01018628,NA,NA,NA,NA,1,91.6,13.67,8.21,NA,NA
2017_dry_PAR-B3_IH6_Asat,2017,P,dry,PAR,B3,IH6,1,Myristicaceae,Iryanthera,hostmannii,Asat,NA,NA,NA,NA,NA,NA,4.344526015,0.079503997,137.6803089,51.77890396,1.666575909,0.060763889,0.71984375,0.658918651,0.244729663,0.017172619,NA,NA,NA,NA,1,117,21.02,11,NA,NA
2017_dry_PAR-B3_IH7_Asat,2017,P,dry,PAR,B3,IH7,1,Myristicaceae,Iryanthera,hostmannii,Asat,NA,NA,NA,NA,NA,NA,3.827076167,0.055890193,125.4358382,51.52868652,1.613154292,0.056437694,0.951262513,0.433576113,0.200496203,0.0072204,NA,NA,NA,NA,1,148.4,12.97,11.73,NA,NA
2017_dry_PAR-B3_LP1_Asat,2017,P,dry,PAR,B3,LP1,1,Lecythidaceae,Lecythis,persistens,Asat,NA,NA,NA,NA,NA,NA,4.521700277,0.079607264,106.2089721,49.40165329,1.494148493,0.044677734,0.431740723,0.200844727,0.285095215,0.003603516,NA,NA,NA,NA,1,162.5,12.57,9.9,NA,NA
2017_dry_PAR-B3_LP2_Asat,2017,P,dry,PAR,B3,LP2,1,Lecythidaceae,Lecythis,persistens,Asat,NA,NA,NA,NA,NA,NA,4.949624696,0.090109553,90.71205306,50.28328705,1.524934888,0.045628324,0.538915392,0.608567154,0.321330618,0.021869182,NA,NA,NA,NA,1,264.4,23.1,13.82,NA,NA
2017_dry_PAR-B3_LP4_Asat,2017,P,dry,PAR,B3,LP4,1,Lecythidaceae,Lecythis,persistens,Asat,NA,NA,NA,NA,NA,NA,4.365158889,0.053815653,103.9596643,51.10905838,1.41765976,0.045837463,0.607881566,0.424122894,0.270998513,0.014915758,NA,NA,NA,NA,1,182.2,21.23,19.01,NA,NA
2017_dry_PAR-B3_LP5_Asat,2017,P,dry,PAR,B3,LP5,1,Lecythidaceae,Lecythis,persistens,Asat,NA,NA,NA,NA,NA,NA,4.537449778,0.085209055,114.3030215,50.68606567,1.322497964,0.043128655,0.696006335,0.368849903,0.326937135,0.0082846,NA,NA,NA,NA,1,161,21.3,16.32,NA,NA
2017_dry_PAR-B3_LP7_Asat,2017,P,dry,PAR,B3,LP7,1,Lecythidaceae,Lecythis,persistens,Asat,NA,NA,NA,NA,NA,NA,3.607076884,0.098720588,249.7204724,49.83320618,1.432964802,0.074222668,1.417605316,0.196303912,0.248658475,0.005391174,NA,NA,NA,NA,1,202.5,18.5,14.6,NA,NA
2017_dry_PAR-B3_OX10_Asat,2017,P,dry,PAR,B3,OX10,1,Annonaceae,Oxandra,asbeckii,Asat,NA,NA,NA,NA,NA,NA,2.935758616,0.0668489,169.3491124,49.30026627,1.689083099,0.052598622,1.47624139,0.588804008,0.337453037,0.025515028,NA,NA,NA,NA,1,163.4,11.87,10.88,NA,NA
2017_dry_PAR-B3_OX4_Asat,2017,P,dry,PAR,B3,OX4,1,Annonaceae,Oxandra,asbeckii,Asat,NA,NA,NA,NA,NA,NA,2.268228394,0.040238131,172.6923077,49.69020462,1.623022676,0.047276622,1.715916463,0.436716646,0.297819767,0.035149939,NA,NA,NA,NA,1,120.3,6.62,5.29,NA,NA
2017_dry_PAR-B3_OX5_Asat,2017,P,dry,PAR,B3,OX5,1,Annonaceae,Oxandra,asbeckii,Asat,NA,NA,NA,NA,NA,NA,2.210699723,0.032704582,149.9118329,49.73075867,1.520364642,0.047276622,1.715916463,0.436716646,0.297819767,0.035149939,NA,NA,NA,NA,1,126.2,8.66,6.28,NA,NA
2017_dry_PAR-B3_OX6_Asat,2017,P,dry,PAR,B3,OX6,1,Annonaceae,Oxandra,asbeckii,Asat,NA,NA,NA,NA,NA,NA,2.220928273,0.042332985,140.3495441,48.98958206,1.487024665,0.052598622,1.47624139,0.588804008,0.337453037,0.025515028,NA,NA,NA,NA,1,95.1,7.9,4.07,NA,NA
2017_dry_PAR-B3_OX9_Asat,2017,P,dry,PAR,B3,OX9,1,Annonaceae,Oxandra,asbeckii,Asat,NA,NA,NA,NA,NA,NA,3.626388,0.074319641,149.208,49.32614517,1.575132966,0.052598622,1.47624139,0.588804008,0.337453037,0.025515028,NA,NA,NA,NA,1,91.2,8.47,4.62,NA,NA
2017_dry_PAR-B4_AL10_Asat,2017,C,dry,PAR,B4,AL10,1,Chrysobalanaceae,Licania,alba,Asat,NA,NA,NA,NA,NA,NA,4.342659466,0.187553653,260.221865,50.51536179,1.570216417,0.054051631,0.851138401,0.120750269,0.149010398,0.00180441,NA,NA,NA,NA,1,97.5,10.03,8.57,NA,NA
2017_dry_PAR-B4_AL2_Asat,2017,C,dry,PAR,B4,AL2,1,Chrysobalanaceae,Licania,alba,Asat,NA,NA,NA,NA,NA,NA,3.455863862,0.137998056,121.0655236,48.80561829,1.40295434,0.035370309,0.443725506,0.211364995,0.262973265,0.003427433,NA,NA,NA,NA,1,NA,NA,0,NA,NA
2017_dry_PAR-B4_AL6_Asat,2017,C,dry,PAR,B4,AL6,1,Chrysobalanaceae,Licania,alba,Asat,NA,NA,NA,NA,NA,NA,4.395721519,0.111672152,104.0810043,48.16252899,1.240396023,0.034068466,0.463728604,0.212300856,0.230912607,0.003912936,NA,NA,NA,NA,1,154.5,13.9,12.56,NA,NA
2017_dry_PAR-B4_AL7_Asat,2017,C,dry,PAR,B4,AL7,1,Chrysobalanaceae,Licania,alba,Asat,NA,NA,NA,NA,NA,NA,4.031035526,0.090780921,141.1843712,49.98773956,1.354523659,0.038870432,0.521862957,0.217440199,0.201839701,0.003615449,NA,NA,NA,NA,1,123,10.97,10.21,NA,NA
2017_dry_PAR-B4_AL8_Asat,2017,C,dry,PAR,B4,AL8,1,Chrysobalanaceae,Licania,alba,Asat,NA,NA,NA,NA,NA,NA,3.047454792,0.110429315,134.7030512,48.0812645,1.216814518,0.029324056,0.213841948,0.330574056,0.24500994,0.00555169,NA,NA,NA,NA,1,NA,NA,NA,NA,NA
2017_dry_PAR-B4_IH1_Asat,2017,C,dry,PAR,B4,IH1,1,Myristicaceae,Iryanthera,hostmannii,Asat,NA,NA,NA,NA,NA,NA,4.733825495,0.128344909,121.4020857,51.5669899,1.329026699,0.045978906,0.761890244,0.718662657,0.221717205,0.012270929,NA,NA,NA,NA,1,111,15.4,11.27,NA,NA
2017_dry_PAR-B4_IH2_Asat,2017,C,dry,PAR,B4,IH2,1,Myristicaceae,Iryanthera,hostmannii,Asat,NA,NA,NA,NA,NA,NA,5.10742941,0.158485036,115.5831099,51.12043381,1.555074692,0.047136482,0.560645221,0.894262737,0.377125325,0.030181294,NA,NA,NA,NA,1,146.5,16.21,13.92,NA,NA
2017_dry_PAR-B4_IH3_Asat,2017,C,dry,PAR,B4,IH3,1,Myristicaceae,Iryanthera,hostmannii,Asat,NA,NA,NA,NA,NA,NA,3.852127928,0.076904863,132.9313433,52.56934738,1.547868729,0.048354935,0.882627119,0.734852941,0.278195414,0.014860419,NA,NA,NA,NA,1,232.5,23.15,19.37,NA,NA
2017_dry_PAR-B4_IH5_Asat,2017,C,dry,PAR,B4,IH5,1,Myristicaceae,Iryanthera,hostmannii,Asat,NA,NA,NA,NA,NA,NA,4.367977405,0.078145523,131.7911697,53.32218552,1.609412313,0.04869727,0.732040943,0.63096464,0.216941687,0.015248139,NA,NA,NA,NA,1,143,15.72,10.95,NA,NA
2017_dry_PAR-B4_IH6_Asat,2017,C,dry,PAR,B4,IH6,1,Myristicaceae,Iryanthera,hostmannii,Asat,NA,NA,NA,NA,NA,NA,5.694817983,0.154758469,156.5783833,52.4577713,1.703910828,0.053357713,0.774958444,0.518425033,0.207252327,0.010427194,NA,NA,NA,NA,1,126,15.04,12.45,NA,NA
2017_dry_PAR-B4_LP1_Asat,2017,C,dry,PAR,B4,LP1,1,Lecythidaceae,Lecythis,persistens,Asat,NA,NA,NA,NA,NA,NA,4.424702162,0.10270066,137.6708595,51.03254318,1.370226502,0.053694581,1.141403941,0.100992611,0.113871921,0.002071429,NA,NA,NA,NA,1,210,14.05,11.23,NA,NA
2017_dry_PAR-B4_LP2_Asat,2017,C,dry,PAR,B4,LP2,1,Lecythidaceae,Lecythis,persistens,Asat,NA,NA,NA,NA,NA,NA,5.144525925,0.133164682,116.7083442,49.76838303,1.50971067,0.039242769,0.337365941,0.669864316,0.456317842,0.028959214,NA,NA,NA,NA,1,124.5,14.69,11.95,NA,NA
2017_dry_PAR-B4_LP4_Asat,2017,C,dry,PAR,B4,LP4,1,Lecythidaceae,Lecythis,persistens,Asat,NA,NA,NA,NA,NA,NA,4.500256816,0.138897909,114.8035191,51.21792603,1.356291771,0.034860558,0.492554781,0.29064492,0.299581673,0.013538347,NA,NA,NA,NA,1,157,11.71,10.69,NA,NA
2017_dry_PAR-B4_LP4B_Asat,2017,C,dry,PAR,B4,LP4B,1,Lecythidaceae,Lecythis,persistens,Asat,NA,NA,NA,NA,NA,NA,4.652559504,0.125494866,129.5581308,51.14442444,1.401425242,0.052772374,1.19141537,0.195848735,0.132932879,0.004700875,NA,NA,NA,NA,1,120.5,9.51,7.29,NA,NA
2017_dry_PAR-B4_LP6_Asat,2017,C,dry,PAR,B4,LP6,1,Lecythidaceae,Lecythis,persistens,Asat,NA,NA,NA,NA,NA,NA,3.561732575,0.0695454,110.2850617,50.55781555,1.420485139,0.036074098,0.879696133,0.203996588,0.176743581,0.006863828,NA,NA,NA,NA,1,160.5,13,14.22,NA,NA
2017_dry_PAR-B4_OX1_Asat,2017,C,dry,PAR,B4,OX1,1,Annonaceae,Oxandra,asbeckii,Asat,NA,NA,NA,NA,NA,NA,3.132637612,0.075080262,166.2737643,49.2938652,1.527331948,0.042062738,1.70753327,0.343438688,0.243692966,0.010123574,NA,NA,NA,NA,1,218,10.82,9.42,NA,NA
2017_dry_PAR-B4_OX4_Asat,2017,C,dry,PAR,B4,OX4,1,Annonaceae,Oxandra,asbeckii,Asat,NA,NA,NA,NA,NA,NA,3.366951184,0.066136044,167.9795687,48.57123566,1.478516579,0.01682243,0.691378505,0.186876168,0.082785047,0.009934579,NA,NA,NA,NA,1,147,9.68,7.82,NA,NA
2017_dry_PAR-B4_OX5_Asat,2017,C,dry,PAR,B4,OX5,1,Annonaceae,Oxandra,asbeckii,Asat,NA,NA,NA,NA,NA,NA,2.652531518,0.064559114,174.939302,52.16636276,1.616259694,0.01682243,0.691378505,0.186876168,0.082785047,0.009934579,NA,NA,NA,NA,1,101,9.1,5.35,NA,NA
2017_dry_PAR-B4_OX6_Asat,2017,C,dry,PAR,B4,OX6,1,Annonaceae,Oxandra,asbeckii,Asat,NA,NA,NA,NA,NA,NA,2.475570967,0.063384924,178.3119658,49.41454697,1.700972795,0.060019206,1.686827785,0.391723752,0.239462228,0.015134443,NA,NA,NA,NA,1,90.5,6.31,4.33,NA,NA
2017_dry_PAR-B4_OX8_Asat,2017,C,dry,PAR,B4,OX8,1,Annonaceae,Oxandra,asbeckii,Asat,NA,NA,NA,NA,NA,NA,3.561199716,0.051924279,155.6688877,50.65692902,1.657018065,0.060019206,1.686827785,0.391723752,0.239462228,0.015134443,NA,NA,NA,NA,1,132,12.27,11.13,NA,NA
2017_dry_PAR-T1_AL10_Asat,2017,N,dry,PAR,T1,AL10,1,Chrysobalanaceae,Licania,alba,Asat,NA,NA,NA,NA,NA,NA,2.426327782,0.053143654,267.2775869,49.34423828,1.52131176,0.053518579,0.875065768,0.099793653,0.219727063,0.001977968,NA,NA,NA,NA,1,NA,NA,NA,NA,NA
2017_dry_PAR-T1_AL2_Asat,2017,N,dry,PAR,T1,AL2,1,Chrysobalanaceae,Licania,alba,Asat,NA,NA,NA,NA,NA,NA,3.357170586,0.049694419,226.652819,49.18571854,1.436959624,0.030300582,0.435140595,0.092945217,0.224301875,0.002564641,NA,NA,NA,NA,1,117,13.7,10.82,NA,NA
2017_dry_PAR-T1_AL3_Asat,2017,N,dry,PAR,T1,AL3,1,Chrysobalanaceae,Licania,alba,Asat,NA,NA,NA,NA,NA,NA,2.757761904,0.05444747,153.9041096,47.95093155,1.215641856,0.041713961,0.656398978,0.084973042,0.224284904,0.001502554,NA,NA,NA,NA,1,88.5,8.3,6.45,NA,NA
2017_dry_PAR-T1_AL4_Asat,2017,N,dry,PAR,T1,AL4,1,Chrysobalanaceae,Licania,alba,Asat,NA,NA,NA,NA,NA,NA,3.482382837,0.100411067,145.8686869,48.08158875,1.1510005,0.041320943,0.66414703,0.128301527,0.204618321,0.001769831,NA,NA,NA,NA,1,90,10.46,7.4,NA,NA
2017_dry_PAR-T1_AL8_Asat,2017,N,dry,PAR,T1,AL8,1,Chrysobalanaceae,Licania,alba,Asat,NA,NA,NA,NA,NA,NA,2.716043258,0.074658603,127.1638418,46.87892151,1.334652543,0.0305,0.2211,0.2980575,0.32128,0.004275,NA,NA,NA,NA,1,90,9.05,6.26,NA,NA
2017_dry_PAR-T1_BO1_Asat,2017,N,dry,PAR,T1,BO1,1,Fabaceae,Bocoa,prouacensis,Asat,NA,NA,NA,NA,NA,NA,4.174487915,0.076537919,354.9046233,52.31585312,2.019923687,0.044512599,0.484441313,0.180768402,0.193771552,0.003914125,NA,NA,NA,NA,1,191,16.5,12.8,NA,NA
2017_dry_PAR-T1_BO10_Asat,2017,N,dry,PAR,T1,BO10,1,Fabaceae,Bocoa,prouacensis,Asat,NA,NA,NA,NA,NA,NA,1.83755062,0.025729715,212.5088697,52.6402359,2.11170578,0.041181364,0.346697171,0.089358569,0.121327787,0.001614809,NA,NA,NA,NA,1,118,13.56,5.52,NA,NA
2017_dry_PAR-T1_BO2_Asat,2017,N,dry,PAR,T1,BO2,1,Fabaceae,Bocoa,prouacensis,Asat,NA,NA,NA,NA,NA,NA,3.181477165,0.042946984,150.933758,52.05990219,2.61212039,0.044391759,0.408624918,0.063308535,0.151648136,0.003090255,NA,NA,NA,NA,1,89,7.27,3.59,NA,NA
2017_dry_PAR-T1_BO3_Asat,2017,N,dry,PAR,T1,BO3,1,Fabaceae,Bocoa,prouacensis,Asat,NA,NA,NA,NA,NA,NA,2.269364231,0.028509711,143.2344064,51.15512466,2.12100482,0.042732276,0.63590968,0.080518776,0.184093558,0.00229686,NA,NA,NA,NA,1,143,16.84,15.3,NA,NA
2017_dry_PAR-T1_BO5_Asat,2017,N,dry,PAR,T1,BO5,1,Fabaceae,Bocoa,prouacensis,Asat,NA,NA,NA,NA,NA,NA,3.107291069,0.055675647,128.8909863,52.92998505,2.126932383,0.043089297,0.530146093,0.089633125,0.128681878,0.00242285,NA,NA,NA,NA,1,253.5,19.68,18.32,NA,NA
2017_dry_PAR-T1_IH1_Asat,2017,N,dry,PAR,T1,IH1,1,Myristicaceae,Iryanthera,hostmannii,Asat,NA,NA,NA,NA,NA,NA,2.922520177,0.051449984,118.9578164,52.73910141,1.623235941,0.046072508,0.619373112,0.495177492,0.336072508,0.010143505,NA,NA,NA,NA,1,140.5,29.33,14.28,NA,NA
2017_dry_PAR-T1_IH3_Asat,2017,N,dry,PAR,T1,IH3,1,Myristicaceae,Iryanthera,hostmannii,Asat,NA,NA,NA,NA,NA,NA,2.087525062,0.078219018,146.6382576,52.68484116,1.77376461,0.046072508,0.619373112,0.495177492,0.336072508,0.010143505,NA,NA,NA,NA,1,70,10.9,6.58,NA,NA
2017_dry_PAR-T1_IS3_Asat,2017,N,dry,PAR,T1,IS3,1,Myristicaceae,Iryanthera,sagotiana,Asat,NA,NA,NA,NA,NA,NA,3.739644292,0.061808119,168.1770145,49.9427681,1.301825881,0.044461078,0.705134731,0.325342814,0.478347305,0.005622754,NA,NA,NA,NA,1,82,20.61,5.21,NA,NA
2017_dry_PAR-T1_IS5_Asat,2017,N,dry,PAR,T1,IS5,1,Myristicaceae,Iryanthera,sagotiana,Asat,NA,NA,NA,NA,NA,NA,3.266116854,0.08422537,217.3657289,51.94015503,1.470245957,0.044461078,0.705134731,0.325342814,0.478347305,0.005622754,NA,NA,NA,NA,1,84,18.37,7.17,NA,NA
2017_dry_PAR-T1_IS7_Asat,2017,N,dry,PAR,T1,IS7,1,Myristicaceae,Iryanthera,sagotiana,Asat,NA,NA,NA,NA,NA,NA,4.448236545,0.084506123,227.0502959,51.9132576,1.530707955,0.035759097,0.205238394,0.42766468,0.566555834,0.008426913,NA,NA,NA,NA,1,153,13.13,9.14,NA,NA
2017_dry_PAR-T1_IS8_Asat,2017,N,dry,PAR,T1,IS8,1,Myristicaceae,Iryanthera,sagotiana,Asat,NA,NA,NA,NA,NA,NA,4.14422967,0.104911545,834.2934783,50.59265518,1.381833434,0.044461078,0.705134731,0.325342814,0.478347305,0.005622754,NA,NA,NA,NA,1,128,10.32,7.79,NA,NA
2017_dry_PAR-T1_IS9_Asat,2017,N,dry,PAR,T1,IS9,1,Myristicaceae,Iryanthera,sagotiana,Asat,NA,NA,NA,NA,NA,NA,5.255341684,0.082707966,704.4851658,51.19504929,1.535039902,0.044461078,0.705134731,0.325342814,0.478347305,0.005622754,NA,NA,NA,NA,1,121.5,10.4,8.76,NA,NA
2017_dry_PAR-T1_OX2_Asat,2017,N,dry,PAR,T1,OX2,1,Annonaceae,Oxandra,asbeckii,Asat,NA,NA,NA,NA,NA,NA,2.70323052,0.040106712,895.6658446,50.33346939,1.771312356,0.057034221,1.544445953,0.249862846,0.271613254,0.007504074,NA,NA,NA,NA,1,151,15.7,9.71,NA,NA
2017_dry_PAR-T1_OX3_Asat,2017,N,dry,PAR,T1,OX3,1,Annonaceae,Oxandra,asbeckii,Asat,NA,NA,NA,NA,NA,NA,1.993313231,0.042273578,163.620927,47.07804871,1.497163057,0.029612347,0.224030869,0.66290201,0.440265614,0.003645011,NA,NA,NA,NA,1,161,10.8,7.42,NA,NA
2017_dry_PAR-T1_OX5_Asat,2017,N,dry,PAR,T1,OX5,1,Annonaceae,Oxandra,asbeckii,Asat,NA,NA,NA,NA,NA,NA,2.643345723,0.059262043,343.6597111,49.24124527,1.571797132,0.057034221,1.544445953,0.249862846,0.271613254,0.007504074,NA,NA,NA,NA,1,82.5,7.33,4.23,NA,NA
2017_dry_PAR-T1_OX7_Asat,2017,N,dry,PAR,T1,OX7,1,Annonaceae,Oxandra,asbeckii,Asat,NA,NA,NA,NA,NA,NA,3.290973006,0.052374648,429.3357058,48.86549377,2.069182158,0.057034221,1.544445953,0.249862846,0.271613254,0.007504074,NA,NA,NA,NA,1,202,12.46,10.07,NA,NA
2017_dry_PAR-T1_OX8_Asat,2017,N,dry,PAR,T1,OX8,1,Annonaceae,Oxandra,asbeckii,Asat,NA,NA,NA,NA,NA,NA,2.502964616,0.030478965,203.1193694,50.69111252,1.97586894,0.057034221,1.544445953,0.249862846,0.271613254,0.007504074,NA,NA,NA,NA,1,103,10.09,8.7,NA,NA
2017_dry_PAR-T2_AL10_Asat,2017,NP,dry,PAR,T2,AL10,1,Chrysobalanaceae,Licania,alba,Asat,NA,NA,NA,NA,NA,NA,4.001037971,0.093044669,294.8630137,46.45810318,1.796336532,0.0561,0.56163,0.429969,0.195756,0.003843,NA,NA,NA,NA,1,84,13.02,4.4,NA,NA
2017_dry_PAR-T2_AL2_Asat,2017,NP,dry,PAR,T2,AL2,1,Chrysobalanaceae,Licania,alba,Asat,NA,NA,NA,NA,NA,NA,1.511339993,0.060884328,273.5261708,47.16989517,2.007544518,0.085071708,1.216476532,0.209613755,0.290378096,0.003246415,NA,NA,NA,NA,1,83.5,6.6,4.79,NA,NA
2017_dry_PAR-T2_AL4_Asat,2017,NP,dry,PAR,T2,AL4,1,Chrysobalanaceae,Licania,alba,Asat,NA,NA,NA,NA,NA,NA,2.657310104,0.044250384,327.2990354,48.05709839,1.541396141,0.068761062,1.175336283,0.183246903,0.146846018,0.010189381,NA,NA,NA,NA,1,133.5,8.68,7.18,NA,NA
2017_dry_PAR-T2_AL8_Asat,2017,NP,dry,PAR,T2,AL8,1,Chrysobalanaceae,Licania,alba,Asat,NA,NA,NA,NA,NA,NA,3.681956714,0.193473355,131.0633631,46.76771927,1.509420514,0.037881273,0.259289931,0.210322237,0.228916038,0.004083306,NA,NA,NA,NA,1,82,7.73,3.63,NA,NA
2017_dry_PAR-T2_AL9_Asat,2017,NP,dry,PAR,T2,AL9,1,Chrysobalanaceae,Licania,alba,Asat,NA,NA,NA,NA,NA,NA,3.478774154,0.054618068,150.9798348,48.35948563,1.479058743,0.051775639,0.569059077,0.086084467,0.150328576,0.002275141,NA,NA,NA,NA,1,162,13.72,10.62,NA,NA
2017_dry_PAR-T2_BO1_Asat,2017,NP,dry,PAR,T2,BO1,1,Fabaceae,Bocoa,prouacensis,Asat,NA,NA,NA,NA,NA,NA,5.938152631,0.087333389,157.5380228,49.74274063,2.078885078,0.051972812,0.742564655,0.061007129,0.139063329,0.008628979,NA,NA,NA,NA,1,168,13.75,11.09,NA,NA
2017_dry_PAR-T2_BO2_Asat,2017,NP,dry,PAR,T2,BO2,1,Fabaceae,Bocoa,prouacensis,Asat,NA,NA,NA,NA,NA,NA,4.971646623,0.094889548,152.1582096,50.48997498,2.765734196,0.046750663,0.499610411,0.132326757,0.139162798,0.006878316,NA,NA,NA,NA,1,210,12.11,10.07,NA,NA
2017_dry_PAR-T2_BO3_Asat,2017,NP,dry,PAR,T2,BO3,1,Fabaceae,Bocoa,prouacensis,Asat,NA,NA,NA,NA,NA,NA,2.764952089,0.031957859,133.1874516,49.52946472,1.646834135,0.033939169,0.71166543,0.34113316,0.260063056,0.009124629,NA,NA,NA,NA,1,102,8.62,7.45,NA,NA
2017_dry_PAR-T2_IH3_Asat,2017,NP,dry,PAR,T2,IH3,1,Myristicaceae,Iryanthera,hostmannii,Asat,NA,NA,NA,NA,NA,NA,6.221435525,0.169020018,133.5949765,50.48724747,1.575062633,0.056272691,0.7064643,0.474151876,0.293259379,0.014376765,NA,NA,NA,NA,1,85,9.27,7.88,NA,NA
2017_dry_PAR-T2_IH4_Asat,2017,NP,dry,PAR,T2,IH4,1,Myristicaceae,Iryanthera,hostmannii,Asat,NA,NA,NA,NA,NA,NA,2.577451125,0.021248001,222.5156874,51.39587784,2.132504225,0.113819095,1.380565327,0.402222362,0.240949749,0.011528894,NA,NA,NA,NA,1,101,11.22,10.14,NA,NA
2017_dry_PAR-T2_IH7_Asat,2017,NP,dry,PAR,T2,IH7,1,Myristicaceae,Iryanthera,hostmannii,Asat,NA,NA,NA,NA,NA,NA,5.197672505,0.1287889,115.847671,51.80383301,1.561641335,0.05096585,0.529871507,0.62930407,0.301735943,0.00903415,NA,NA,NA,NA,1,123,13.24,11.25,NA,NA
